Name	Address	Lat	Long
Manor Theatre	1729 Murray Ave Pittsburgh, PA 15217	40.4372999	-79.922629
Mansions on Fifth Restaurant	5105 5th Avenue Pittsburgh, PA 15232	40.4481108	-79.9383159
Maple Creek Inn	1100 Maple Ave Turtle Creek, PA 15145	40.407646	-79.820293
Maple Crest Golf Course	3892 Logans Ferry Rd Monroeville, PA 15146	40.4556772	-79.7730695
Mar-Kee Lounge	655 Baldwin Street Bridgeville, PA 15017	40.3578255	-80.1064998
Marco&#39;s	3019 Jacks Run Rd Mc Keesport, PA 15131	40.3444592	-79.7975838
Marina Pub	314 Arch Street Verona, PA 15147	40.499909	-79.847185
Mario&#39;s Eastside Saloon	5442 Walnut Street Pittsburgh, PA 15232	40.4509603	-79.933838
Mario&#39;s Italian Restaurant	935 Beaver Grade Road Coraopolis, PA 15108	40.5113286	-80.212909
Mario&#39;s Southside Saloon/ Blue Lou&#39;s	1510 E Carson St Pittsburgh, PA 15203	40.428681	-79.9830206
Market District Bar / Giant Eagle #72	910 Freeport Road Pittsburgh, PA 15238	40.4882333	-79.893913
Market Street Grocery	435 Market Street Pittsburgh, PA 15222	40.4412099	-80.0024645
Market Street Saloon	100 2nd Street Elizabeth, PA 15037	40.6500359	-74.1895469
Marriott City Center / Steelhead Brasserie &amp; Wine Bar	112 Washington  Place Pittsburgh, PA 15219	40.4394236	-79.9921601
Marroni&#39;s	1 Ohio River Boulevard Leetsdale, PA 15056	40.567203	-80.212158
Marshall&#39;s Lounge	1254 Brookline Blvd. Pittsburgh, PA 15226	40.3920077	-80.0110395
Matt&#39;s Sub Shack &amp; Pizza	713 Little Deer Creek Valley  Road Russellton, PA 15076	40.618783	-79.834051
Matteo&#39;s	3615 Butler Street Pittsburgh, PA 15201	40.4658865	-79.9652774
Max &amp; Erma&#39;s #333054	936 Sheraton Drive Mars, PA 16046	40.6725445	-80.0974022
Max &amp; Erma&#39;s #333061	130 Andrew Drive Pittsburgh, PA 15275	40.4517437	-80.175819
Max &amp; Erma&#39;s #333072	2740 Mosside  Boulevard Monroeville, PA 15146	40.4367963	-79.7573709
Max N Odi&#39;s	500 Monongahela Ave Glassport, PA 15045	40.3275404	-79.8927954
Max&#39;s Allegheny Tavern	537 Suismon St Pittsburgh, PA 15212	40.4551822	-79.9997366
Maxwell&#39;s Pub	519 Brownsville Rd Pittsburgh, PA 15210	40.411412	-79.989581
McArdle Tavern	1600 Bingham St Pittsburgh, PA 15203	40.4293926	-79.9825239
McClaren&#39;s	2000 Whitaker Way Homestead, PA 15120	40.4031104	-79.8901609
McCormick &amp; Schmick&#39;s Seafood Restaurant	2667 Sidney St Pittsburgh, PA 15203	40.4280386	-79.9665614
McCormick &amp; Schmick&#39;s Seafood Restaurant	301 5th Avenue Pittsburgh, PA 15222	40.4409188	-79.9996159
McCoy&#39;s Pub &amp; Grille	5027 Curry Rd Pittsburgh, PA 15236	40.3496346	-79.9956927
McFadden&#39;s Pittsburgh	211 Shore  Drive Pittsburgh, PA 15212	40.4463247	-80.0076447
McKees Point Palisades Performing Arts Corp	100 5th Ave Mc Keesport, PA 15132	40.3504613	-79.8688334
McKeesport Beer Barrel	545 5th Ave Mc Keesport, PA 15132	40.351678	-79.860227
McKeesport Turners	2701 Walnut St Mc Keesport, PA 15132	40.333429	-79.847174
McMinn&#39;s Pub	3925 Willow  Avenue Pittsburgh, PA 15234	40.3639029	-80.0279158
McNeilly Beer	441 McNeilly Road Pittsburgh, PA 15226	40.3829977	-80.015417
Meat &amp; Potatoes	649 Penn Avenue Pittsburgh, PA 15222	40.4431504	-80.0011433
Mei-Mei&#39;s Mandarin Gourmet	305 Wood Street Pittsburgh, PA 15222	40.4392206	-80.0017051
Mellon&#39;s Pub	502 Eden Park Blvd Mc Keesport, PA 15132	40.3279579	-79.8360385
Melrose Tavern	2712 Brownsville Rd Pittsburgh, PA 15227	40.3839972	-79.9777383
Mercurio&#39;s Gelato &amp; Pizza	5523 Walnut Street Pittsburgh, PA 15232	40.4515766	-79.9328425
Mexi-Casa 	3001 Liberty Avenue Pittsburgh, PA 15217	40.4582714	-79.972117
Mia Madre Trattoria	500 Pine Hollow Road Coraopolis, PA 15108		
Michael A&#39;s	804 Allegheny River Boulevard Oakmont, PA 15139	40.5240543	-79.8411533
Michael&#39;s Lounge	331 Singer Ave Mc Kees Rocks, PA 15136	40.469496	-80.076759
Michael&#39;s Pizza Bar Restaurant	2612 Sarah St Pittsburgh, PA 15203	40.4262517	-79.9681943
Michael&#39;s Pub	1111 James St Turtle Creek, PA 15145	40.417473	-79.81458
Michael&#39;s Restaurant	3052 Churchview Pittsburgh, PA 15227		
Mickey T&#39;s	1100 Lincoln Hwy North Versailles, PA 15137	40.3779472	-79.8040108
Mickey&#39;s Place &amp; Kennedy Lanes Bowling Center	1625 Pine Hollow  Road Mc Kees Rocks, PA 15136	40.4751292	-80.0857501
Middle Road Inn	1822 Middle Road Glenshaw, PA 15116	40.5386274	-79.933206
Mifflin Social Club	4025 South &amp; Irene St West Mifflin, PA 15122		
Mike &amp; Tony&#39;s Gyros	1155 Washington Pike Bridgeville, PA 15017	40.3692707	-80.1055518
Mike&#39;s New Moon Saloon	2059 Saxonburg Boulevard Gibsonia, PA 15044	40.624919	-79.861025
Mike&#39;s Place	19 Ferry St Leetsdale, PA 15056	40.5624658	-80.2096267
Mike&#39;s Wife&#39;s Bar &amp; Grill	905 Allegheny  Avenue Oakmont, PA 15139	40.5260295	-79.8410096
Milestone / Pizza Di Roma	2809 Brownsville  Road Pittsburgh, PA 15227	40.3833954	-79.9769036
Miller&#39;s Seafood	3853 California Ave Pittsburgh, PA 15212	40.4851126	-80.0416966
Mineo&#39;s Pizza House 	2124 Murray Ave Pittsburgh, PA 15217	40.432968	-79.923336
Mitchell&#39;s Bar &amp; Restaurant	304 Ross St Pittsburgh, PA 15219	40.4370972	-79.996521
Mitchell&#39;s Fish Market	185 Waterfront Drive Homestead, PA 15120	40.4108518	-79.915587
Mitchell&#39;s Fish Market #1313	1500 Washington  Road Pittsburgh, PA 15228	40.3569591	-80.0518073
Mitchell&#39;s Tavern	4632 Centre Ave Pittsburgh, PA 15213	40.4520835	-79.9506065
Mixtape	4907 Penn Avenue Pittsburgh, PA 15224	40.4654736	-79.944844
Modern Cafe	862 Western Avenue Pittsburgh, PA 15233	40.4520948	-80.0164506
Moe&#39;s Southwest Grill	1597 Washington Pike Bridgeville, PA 15017	40.3826179	-80.0951259
Moe&#39;s Southwest Grill	210 Forbes Ave Pittsburgh, PA 15222	40.4404334	-80.0020462
Mohan&#39;s Bar &amp; Restaurant	7324 Saltsburg  Road Pittsburgh, PA 15235	40.4775179	-79.7867928
Moik&#39;s	104 Brownsville Rd Pittsburgh, PA 15210	40.4174975	-79.9868562
Molnar&#39;s Lounge &amp; Restaurant	2550 Hayden  Boulevard Elizabeth, PA 15037	40.2489922	-79.8770813
Monico&#39;s Bar &amp; Grille	3435 Universal Road Pittsburgh, PA 15239	40.4898658	-79.7833829
Monkey Bar &amp; Grill	703 Clairton Blvd Pittsburgh, PA 15236	40.3270337	-79.9442603
Monroeville Convention Center	209 Mall Blvd Monroeville, PA 15146	40.4326759	-79.7911664
Monte Cello&#39;s	10441 Perry Hwy Wexford, PA 15090	40.6068339	-80.052499
Monte Cello&#39;s	2198 Babcock Blvd Pittsburgh, PA 15237	40.5110851	-79.993323
Montecellos of Route 8	4655 Wm Flynn Highway Allison Park, PA 15101		
Monterey Bay Fish Grotto	1411 Grandview  Avenue Pittsburgh, PA 15211	40.4386376	-80.0212657
Monterey Pub	1227 Monterey  Street Pittsburgh, PA 15212	40.4556166	-80.0132463
Montour Heights Country Club Restaurant	1491 Coraopolis Heights Rd Coraopolis, PA 15108		
Montour Hotel	1500 4th Ave Coraopolis, PA 15108	40.5148035	-80.1546329
Moon Golf Club	505 McCormick Rd Coraopolis, PA 15108		
Moondog&#39;s	378 Freeport Road Pittsburgh, PA 15238	40.4942453	-79.8598397
Moonlite Cafe	530 Brookline Blvd Pittsburgh, PA 15226	40.3954586	-80.0229105
Morcilla	3519 Butler Street Pittsburgh, PA 15201	40.4645928	-79.9661946
Mosside Restaurant &amp; Lounge	2127 Mosside Blvd Monroeville, PA 15146	40.3993105	-79.7683389
Mount Troy Inn	2021 Mt Troy Road Pittsburgh, PA 15212		
Mozart Room @ Heinz Hall	600 Penn Avenue Pittsburgh, PA 15222	40.442652	-80.0013959
Mr. Smalls Theatre &amp; Funhouse Restaurant	400 Lincoln Avenue Pittsburgh, PA 15209	40.4944149	-80.052667
Mt Oliver Hofbrau	206 Brownsville Rd Pittsburgh, PA 15210	40.4157719	-79.987551
Mt Royal Inn	151 Mt Royal Blvd Pittsburgh, PA 15223		
Muddy Waters Oyster Bar	130 Highland  Avenue Pittsburgh, PA 15206	40.522579	-80.030976
MugShots Grill &amp; Bar	25 Walsh  Road Pittsburgh, PA 15205		
Mullaney&#39;s Harp &amp; Fiddle	2329 Penn Avenue Pittsburgh, PA 15222	40.4534116	-79.9809338
Mullen&#39;s Bar &amp; Grill	200 Federal Street Pittsburgh, PA 15212	40.448415	-80.00395
Mulligan&#39;s	1013 Lebanon Rd West Mifflin, PA 15122	40.3607613	-79.9321502
Murphy&#39;s Tap Room	1106 S Braddock Ave Pittsburgh, PA 15218	40.432371	-79.8940565
Murray Ave Grill	1720 Murray Ave Pittsburgh, PA 15217	40.4372778	-79.9231863
Murray&#39;s Cafe	2038 Noble St Pittsburgh, PA 15218	40.4206556	-79.8856265
Muzzy&#39;s II	408 2nd Street Carnegie, PA 15106	40.3920529	-80.0879187
My Big Fat Greek Gyro / The Simple Greek	431 Market Street Pittsburgh, PA 15222	40.4411266	-80.0025216
My Place	4113 Brownsville Rd Library, PA 15129	40.2864777	-80.0214385
My Thai 	3024 W Liberty  Avenue Pittsburgh, PA 15216	40.392866	-80.037466
N Braddock Amvets Post 60	1135 Wolfe Ave Braddock, PA 15104	40.407249	-79.848099
Nadine&#39;s	19 S 27th St Pittsburgh, PA 15203	40.4263819	-79.9672239
Nagel&#39;s	2100 Spring St Pittsburgh, PA 15210	40.416869	-79.977651
Nakama Japanese Steakhouse &amp; Sushi Bar	1611 E Carson St Pittsburgh, PA 15203	40.4290467	-79.9821997
Nakama North	10636 Perry  Highway Wexford, PA 15090	40.6112391	-80.0539588
Nancettas	1200 Old Freeport Road Pittsburgh, PA 15238	40.4880659	-79.8782485
Napoli Pizza	1155 Washington Pike Bridgeville, PA 15017	40.3692707	-80.1055518
Napoli Pizzaria 	2006 Murray Avenue Pittsburgh, PA 15217	40.4344211	-79.9230509
Natrona Heights VFW / Post #894	894 Veterans Lane Natrona Heights, PA 15065	40.65261	-79.7101969
Nazcar&#39;s Saloon	106 E Main St Carnegie, PA 15106	40.4074723	-80.0865633
New Amsterdam	4421 Butler St Pittsburgh, PA 15201	40.4721464	-79.9595345
New Dumpling House / Sushi Bar	2138 Murray Avenue Pittsburgh, PA 15217	40.4326061	-79.9233686
New Jug Bar	1504 Lincoln Ave Pittsburgh, PA 15206	40.4687945	-79.8957037
Nick Marie&#39;s Esta Esta	4000 Wm Penn  Highway Monroeville, PA 15146		
Nicky&#39;s Thai Kitchen III	903 Penn Avenue Pittsburgh, PA 15222	40.4439407	-79.9982321
Nico&#39;s Recovery Room	178 Pearl St Pittsburgh, PA 15224	40.4636574	-79.9489827
Nied&#39;s Hotel Restaurant	5438 Butler St Pittsburgh, PA 15201	40.4833631	-79.9498361
Nine On Nine	900 Penn Avenue Pittsburgh, PA 15222	40.443553	-79.9979642
Nola On The Square / Perl&#233;	24 Market Square Pittsburgh, PA 15222	40.4411841	-80.0030461
Nooch&#39;s Bar	409 Butler Street Pittsburgh, PA 15223	40.498171	-79.944131
Noodles &amp; Company	476 McMaster Way Pittsburgh, PA 15222		
Noodles &amp; Company	301 South Hills Village Pittsburgh, PA 15241	40.3426227	-80.0561704
Noodles &amp; Company #734	3820 Wm Penn  Highway Monroeville, PA 15146		
Nordstrom Cafe	1000 Ross Park Mall Dr Pittsburgh, PA 15237	40.5389691	-80.0077114
North Braddock VFD Co #1	1318 Wolfe Ave Braddock, PA 15104	40.405117	-79.8452527
North Park Lounge	8701 Babcock Blvd Pittsburgh, PA 15237	40.5661046	-80.0168244
North Park Lounge / Clubhouse	5301 Ranalli Dr Gibsonia, PA 15044	40.6171125	-79.9449297
North Star Hotel	8155 Steubenville Pike Mc Donald, PA 15057	40.4315036	-80.2632608
North Versailles Bowling Center / Club 475 the Last Frame	475 Lincoln Hwy North Versailles, PA 15137	40.382783	-79.822669
Norwood Inn	184 McCoy Rd Mc Kees Rocks, PA 15136	40.4751197	-80.0717663
Nox&#39;s Tavern &amp; Grille 	720 Blaw  Avenue Pittsburgh, PA 15238		
O&#39;Brien&#39;s Bar	3224 Brighton Rd Pittsburgh, PA 15212	40.4760015	-80.0312574
OTB Bicycle Cafe @ The Boathouse	10301 Pearce Mill Road Allison Park, PA 15101		
Oakdale Inn	5200 Noblestown Road Oakdale, PA 15071	40.39838	-80.186573
Oakland Restaurant Supply	3221 Penn Avenue Pittsburgh, PA 15201	40.4614244	-79.9697173
Oakmont Country Club / 9th Hole Snack Bar	1233 Hulton Rd Oakmont, PA 15139	40.5245574	-79.8282341
Oakmont Country Club Restaurant	1223 Hulton Rd Oakmont, PA 15139	40.5245209	-79.8284227
Oakmont Hotel Restaurant	235 Allegheny Avenue Oakmont, PA 15139	40.5151289	-79.8437602
Oakmont Tavern	814 Allegheny River Boulevard Oakmont, PA 15139	40.5243015	-79.8409805
Oakmont Yacht Club	11 Washington Avenue Oakmont, PA 15139	40.5168873	-79.8487432
Oaks Theater	310 Allegheny River Boulevard Oakmont, PA 15139	40.515698	-79.842668
Obey House Tavern	1337 Steuben St Pittsburgh, PA 15220	40.4425652	-80.0522163
Off The Hook	908 Warrendale Village  Drive Warrendale, PA 15086	40.6554996	-80.0915498
Old Mexico Mexican Restaurant 	3075 Clairton Blvd / Century III Mall West Mifflin, PA 15123		
Old Patton Township Social Club	1513 Maple Avenue Turtle Creek, PA 15145	40.4085528	-79.8160724
Old Town Buffet	860 Saw Mill Run  Boulevard Pittsburgh, PA 15226	40.4271963	-80.0234946
Olive or Twist	140 6th Street Pittsburgh, PA 15222	40.4429033	-80.0025614
Olivia&#39;s Banquet Facility / Foster&#39;s Pub	318 Forest Grove Road Coraopolis, PA 15108	40.480903	-80.107103
Omni William Penn Hotel  / Terrace Room &amp; Speakeasy 	530 Wm Penn Place Pittsburgh, PA 15219		
Omni William Penn Hotel / Main Kitchen	530 Wm Penn Place Pittsburgh, PA 15219		
Omni William Penn Hotel / Tap Room	530 Wm Penn Place Pittsburgh, PA 15219		
One Thirty One East	131 Main Street Carnegie, PA 15106	40.4080143	-80.0861904
Onyx Inn	1011 E Carson St Pittsburgh, PA 15203	40.428916	-79.988007
Order Of Owls / Nest #1091	725 Little Deer Creek Valley Road Russellton, PA 15076	40.6189158	-79.8337024
Order Of Owls Nest #1538	524 7th Avenue Homestead, PA 15120	40.4001944	-79.9205629
Ordinary Joe&#39;s	225 Commercial  Avenue Pittsburgh, PA 15215	40.4903151	-79.9040102
Orient Kitchen	4808 Baum Blvd Pittsburgh, PA 15213	40.4541975	-79.947105
Ormsby Ave Cafe	402 Ormsby Avenue Pittsburgh, PA 15210	40.4125687	-79.9815169
Osaka Sushi &amp; Chinese Restaurant	2101 Greentree Road Pittsburgh, PA 15220	40.3905672	-80.0724608
Outback Steakhouse  #3950	25 McMurray Rd Pittsburgh, PA 15241	40.3311062	-80.0686323
Outback Steakhouse  #3951	9395 McKnight  Road Pittsburgh, PA 15237	40.5759198	-80.0262491
Outback Steakhouse #3953	3000 Mosside Blvd Monroeville, PA 15146	40.4383875	-79.7593976
Outback Steakhouse #3954	1400 Market Place Blvd Coraopolis, PA 15108		
Over The Bar Bicycle Cafe	2518 E Carson St Pittsburgh, PA 15203	40.4274008	-79.9690681
Overlook Lounge	1131 James St Monroeville, PA 15146	40.41935	-79.8134929
Ozz Bar &amp; Grill	1882 Main Street Pittsburgh, PA 15215	40.4942508	-79.9182295
P F Chang&#39;s	148 West Bridge St Homestead, PA 15120		
P F Chang&#39;s China Bistro	1600 Settlers Ridge Center Drive Pittsburgh, PA 15205		
P Town	4740 Baum Blvd Pittsburgh, PA 15213	40.4539382	-79.9488432
PJ	3405 Walnut St Mc Keesport, PA 15132	40.3293589	-79.841053
PNC Park  / 05.33.01 N Shore Refreshments #318	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park  / 05.49.01 N Shore Refreshments #307	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 00.34.01 In Seat Service 	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 01.08.02 N Shore Refreshments #135	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 01.32.03 Press Dining Kitchen 	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 01.402.10 The Lexus Club 	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 01.57.01 N Shore Refreshments #146 &amp; 01.57.02 Portable #148	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 01.59.01 Riverwalk Grill #144	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 01.64.02 Manny&#39;s Bar-B-Q	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 02.19.02 Pops&#39; Plaza #131-134	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 02.23.01 NSRJust4U #128/02.218.01 Vend #129 - Port #130	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 02.25.01 Federal Street Grill #127	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 02.28.01 N Shore Refreshments #123	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 02.30.01 Federal Street Grill #120	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 02.415.02 BRGR &amp; Bev Wall #115	115 Federal Street Pittsburgh, PA 15212		
PNC Park / 02.44.01-02 N Shore Refreshments #114 &amp;Vendor #113	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 02.47.01 NSR #108 / Quaker Steak &amp; Lube #109	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 02.47.01Primanti Brothers #110	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 04.15.02 Bierbauer&#39;s Grill #213	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 04.24.02 Keystone Corner Bar &amp; Pantry #228	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 04.28.03 Bridges Burger #222 &amp; Beer Cooler 04.26.06	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 04.47.01 BBQ Pitt #210	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 04.48.01 Club 3000 &amp; Pantry #207-208	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 04.53.01 All You Can Eat  #201-205	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 05.19.01 Federal Street Grill #332	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 05.25.01 N Shore Refresh #328 &amp; 05.24.01 Vendor #329	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 05.28.01 Quaker Steak &amp; Lube #322	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 05.415.01 Federal Street Grill #314	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 05.46.01 Pop&#39;s Potato Patch #310	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / 05.52.01 N Shore Refresh #305 &amp; 05.53.01 Vendor #303	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / Beers of the Burgh #107	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / Club Cambria	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / N Shore Refreshments #130	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / Rivertowne Brewing Hall of Fame Club	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / Skull Bar #101	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / Terrace Bar	115 Federal  Street Pittsburgh, PA 15212	40.4471507	-80.0064087
PNC Park / The Corner Bar	115 Federal Street Pittsburgh, PA 15212	40.4395932	-79.9889352
PPG PAINTS Arena Captain Morgan Bar #112	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Carvery #107C	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Center Bistro #113 &amp; #115	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Classics Rm#223	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Classics Room #116	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Classics Rooms #229 &amp; #230	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Concourse Bar #118	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Concourse Bars #106 B &amp; #108B	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena First Niagara Bar #102	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena First Niagra Bistro #103	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Lexus Club	1001 5th  Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Meat &amp; Poutines	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena RM 119120121 BP3B	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Rm#211 #212	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Rm#231 #232 Nakama	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Seat #107 #108 #109	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Smokehouse / Burgatory Bar	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Suite #66	1001 5th  Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Suite Kitchen Rm #P4D	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Suite Pantry #P4A #P4B	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
PPG PAINTS Arena Taco #101	1001 5th Avenue Pittsburgh, PA 15219	40.4395932	-79.9889352
Packs &amp; Dogs	223 Shiloh St Pittsburgh, PA 15211	40.4299312	-80.0070634
Pallantia Tapas y Paella	810 Ivy  Street Pittsburgh, PA 15232	40.451213	-79.932284
Palmieri&#39;s Restaurant	101 Penn Pz Turtle Creek, PA 15145		
Palmieri&#39;s Restaurant	951 Old Frankstown Rd Pittsburgh, PA 15239	40.451551	-79.7275816
Pan	3519 Butler Street Pittsburgh, PA 15201	40.4645928	-79.9661946
Pan Asia Chinese &amp; Japanese Restaurant	5321 Clairton Blvd Pittsburgh, PA 15236	40.3434382	-79.9690533
Papa Da Vinci	3526 Blvd of The Allies Pittsburgh, PA 15213	40.434609	-79.9554667
Papa J&#39;s Ristorante	200 E Main St Carnegie, PA 15106	40.4081527	-80.085153
Papa Rocks Pizza	4512 Broadway Ave Monroeville, PA 15146	40.3929894	-79.7662989
Papaya Asian Restaurant	210 McHolme Drive Pittsburgh, PA 15275	40.448816	-80.1736885
Paradise Island Bowl	7601 Grand Ave Pittsburgh, PA 15225	40.5168294	-80.1495547
Paris 66	6018 Centre Avenue Pittsburgh, PA 15206	40.4599583	-79.9242294
Park Bruges	5801 Bryant  Street Pittsburgh, PA 15206	40.4761766	-79.9205243
Park House	403 Ohio Street Pittsburgh, PA 15212	40.4531563	-80.0013756
Park Place Pub	5719 Bryant St Pittsburgh, PA 15206	40.4762806	-79.9208471
Park Valley Lounge	5916 Brownsville Rd Pittsburgh, PA 15236	40.32633	-79.98687
Parkview Bar &amp; Grill	907 1st Avenue Brackenridge, PA 15014	40.6029482	-79.7396616
Parkway Tavern	4733 Wm Penn Hwy Monroeville, PA 15146		
Pasta Too	5260 Library  Road Bethel Park, PA 15102	40.3307539	-80.0227098
Pastoli&#39;s Pizza Pasta &amp; Paisans	1900 Murray Avenue Pittsburgh, PA 15217	40.4358112	-79.923142
Patrick&#39;s Pub	1207 Spring Run Road Extension Coraopolis, PA 15108	40.5462525	-80.2422101
Patron Mexican Grill	135 Highland Avenue Pittsburgh, PA 15206	40.5220569	-80.031241
Patron Mexican Grill	11675 Perry  Highway Wexford, PA 15090	40.6267402	-80.0555719
Patron Mexican Grill	1141 Freeport Road Pittsburgh, PA 15238	40.4884107	-79.8809619
Patron Mexican Grill	245 Mall Boulevard Monroeville, PA 15146	40.434791	-79.7874476
Patty Jo&#39;s	2700 Custer Ave Pittsburgh, PA 15227	40.39286	-79.976159
Payne Hill Grille	1101 State Rt 885 Road Clairton, PA 15025		
Pazzo Bistro	1614 Washington  Road Pittsburgh, PA 15241	40.3525872	-80.0510039
Pazzo&#39;s Italian Grill	412 Center St Mc Keesport, PA 15132	40.3522378	-79.8534003
Peanutz	408 E Ohio St Pittsburgh, PA 15212	40.4534848	-80.0012694
Pearl&#39;s Cafe	1601 McClure St Homestead, PA 15120	40.4032829	-79.9026652
Pearl&#39;s Cafe II - Hob Nob	4025 Homestead - Duquesne Rd West Mifflin, PA 15122	40.390598	-79.893851
Penn Aiken Dairy	5401 Penn Ave Pittsburgh, PA 15206	40.4648413	-79.9360368
Penn Avenue Fish Company	308 Forbes Avenue Pittsburgh, PA 15222	40.4398109	-80.0005256
Penn Brewery	800 Vinial  Street Pittsburgh, PA 15212	40.4571275	-79.9915474
Penn Hills Bar &amp; Grill	11507 Frankstown Rd Pittsburgh, PA 15235	40.4653178	-79.8312721
Pennsbury Pub &amp; Grille	1049 Pennsbury Boulevard Pittsburgh, PA 15205	40.4294451	-80.0993104
Peppercini&#39;s Italian Restaurant &amp; Lounge	5899 Steubenville Pike Mc Kees Rocks, PA 15136	40.4489939	-80.1411241
Pepperoncini&#39;s	105 Seminary Avenue / Suite 7 Oakdale, PA 15071		
Perrytowne Drafthouse	1002 Perry Hwy Pittsburgh, PA 15237	40.5394058	-80.0360781
Persin&#39;s Tavern	&nbsp; U.S. Route 30 Clinton, PA 15026		
Peter Allen&#39;s Italian	613 Penn Avenue Pittsburgh, PA 15222	40.4430284	-80.0017678
Peter&#39;s Place	1199 Washington Pike Bridgeville, PA 15017	40.3708085	-80.1013935
Peter&#39;s Pub	116 Oakland Ave Pittsburgh, PA 15213	40.4417639	-79.9574734
Petersen Events Ctr / Campus View Club &amp; Pantry Rm#4033	3719 Terrace St Pittsburgh, PA 15261	40.4438804	-79.9620712
Pgh Sports Bar &amp; Grill	3630 Library Road Pittsburgh, PA 15234	40.3653045	-80.018701
